ATC code,Name,DDD,U,Adm.R,Note
A16AX01,thioctic acid,0.6,g,O,
A16AX01,thioctic acid,0.6,g,P,
A16AX02,anethole trithione,,,,
A16AX03,sodium phenylbutyrate,20,g,O,
A16AX04,nitisinone,20,mg,O,
A16AX05,zinc acetate,0.15,g,O,
A16AX06,miglustat,0.3,g,O,
A16AX07,sapropterin,,,,
A16AX08,teduglutide,5,mg,P,
A16AX09,glycerol phenylbutyrate,15,g,O,
A16AX10,eliglustat,0.168,g,O,
A16AX11,sodium benzoate,,,,
A16AX12,trientine,0.45,g,O,Expressed as trientine
A16AX13,uridine triacetate,,,,
A16AX14,migalastat,61.5,mg,O,
A16AX15,telotristat,0.75,g,O,
A16AX16,givosiran,,,,
A16AX17,triheptanoin,,,,
A16AX18,lumasiran,,,,
A16AX30,sodium benzoate and sodium phenylacetate,,,,
B01AA01,dicoumarol,0.1,g,O,
B01AA02,phenindione,0.1,g,O,
B01AA03,warfarin,7.5,mg,O,
B01AA03,warfarin,7.5,mg,P,
B01AA04,phenprocoumon,3,mg,O,
B01AA07,acenocoumarol,5,mg,O,
B01AA08,ethyl biscoumacetate,0.6,g,O,
B01AA09,clorindione,,,,
B01AA10,diphenadione,,,,
B01AA11,tioclomarol,,,,
B01AA12,fluindione,,,,
B01AB01,heparin,10,TU,P,
B01AB02,antithrombin III,2.1,TU,P,
B01AB04,dalteparin,2.5,TU,P,anti Xa
B01AB05,enoxaparin,2,TU,P,anti Xa
B01AB06,nadroparin,2.85,TU,P,anti Xa
B01AB07,parnaparin,3.2,TU,P,anti Xa
B01AB08,reviparin,1.43,TU,P,anti Xa
B01AB09,danaparoid,1.5,TU,P,anti Xa
B01AB10,tinzaparin,3.5,TU,P,anti Xa
B01AB11,sulodexide,500,LSU,O,LSU = lipoprotein lipase releasing units
B01AB11,sulodexide,500,LSU,P,LSU = lipoprotein lipase releasing units
B01AB12,bemiparin,2.5,TU,P,
B01AB51,"heparin, combinations",,,,
B01AC01,ditazole,,,,
B01AC02,cloricromen,,,,
B01AC03,picotamide,,,,
B01AC04,clopidogrel,75,mg,O,
B01AC05,ticlopidine,0.5,g,O,
B01AC06,acetylsalicylic acid,1,tablet,O,Independent of strength
B01AC07,dipyridamole,0.4,g,O,
B01AC07,dipyridamole,0.2,g,P,
B01AC08,carbasalate calcium,1,tablet,O,
B01AC09,epoprostenol,,,,
B01AC10,indobufen,,,,
B01AC11,iloprost,0.15,mg,Inhal.solution,
B01AC11,iloprost,50,mcg,P,
B01AC13,abciximab,25,mg,P,
B01AC15,aloxiprin,,,,
B01AC16,eptifibatide,0.2,g,P,
B01AC17,tirofiban,10,mg,P,
B01AC18,triflusal,0.6,g,O,
B01AC19,beraprost,,,,
B01AC21,treprostinil,4.3,mg,P,
B01AC22,prasugrel,10,mg,O,
B01AC23,cilostazol,0.2,g,O,
B01AC24,ticagrelor,0.18,g,O,
B01AC25,cangrelor,50,mg,P,
B01AC26,vorapaxar,2.08,mg,O,
B01AC27,selexipag,1.8,mg,O,
B01AC30,combinations,,,,
B01AC56,"acetylsalicylic acid, combinations with proton pump inhibitors",,,,
B01AD01,streptokinase,1.5,MU,P,
B01AD02,alteplase,0.1,g,P,
B01AD03,anistreplase,30,U,P,
B01AD04,urokinase,3,MU,P,
B01AD05,fibrinolysin,,,,
B01AD06,brinase,,,,
B01AD07,reteplase,20,U,P,
B01AD08,saruplase,,,,
B01AD09,ancrod,,,,
B01AD10,drotrecogin alfa (activated),40,mg,P,
B01AD11,tenecteplase,40,mg,P,
B01AD12,protein C,,,,
B01AE01,desirudin,30,mg,P,
B01AE02,lepirudin,0.25,g,P,
B01AE03,argatroban,0.2,g,P,
B01AE04,melagatran,6,mg,P,
B01AE05,ximelagatran,48,mg,O,
B01AE06,bivalirudin,0.25,g,P,
B01AE07,dabigatran etexilate,0.3,g,O,
B01AF01,rivaroxaban,20,mg,O,
B01AF02,apixaban,10,mg,O,
B01AF03,edoxaban,60,mg,O,
B01AF04,betrixaban,,,,
B01AX01,defibrotide,1.75,g,P,
B01AX04,dermatan sulfate,,,,
B01AX05,fondaparinux,2.5,mg,P,
B01AX07,caplacizumab,10,mg,P,
B02AA01,aminocaproic acid,16,g,O,
B02AA01,aminocaproic acid,16,g,P,
B02AA02,tranexamic acid,2,g,O,
B02AA02,tranexamic acid,2,g,P,
B02AA03,aminomethylbenzoic acid,0.25,g,O,
B02AB01,aprotinin,500,TU,P,
B02AB02,alfa1 antitrypsin,0.6,g,P,
B02AB04,camostat,,,,
B02AB05,ulinastatin,,,,
B02BA01,phytomenadione,20,mg,O,
B02BA01,phytomenadione,20,mg,P,
B02BA02,menadione,10,mg,O,
B02BA02,menadione,2,mg,P,
B02BB01,"fibrinogen, human",5,g,P,
B02BC01,absorbable gelatin sponge,,,,
B02BC02,oxidized cellulose,,,,
B02BC03,tetragalacturonic acid hydroxymethylester,,,,
B02BC05,adrenalone,,,,
B02BC06,thrombin,,,,
B02BC07,collagen,,,,
B02BC08,calcium alginate,,,,
B02BC09,epinephrine,,,,
B02BC30,combinations,,,,
B02BD01,"coagulation factor IX, II, VII and X in combination",,,,
B02BD02,coagulation factor VIII,,,,
B02BD03,factor VIII inhibitor bypassing activity,,,,
B02BD04,coagulation factor IX,,,,
B02BD05,coagulation factor VII,,,,
B02BD06,von Willebrand factor and coagulation factor VIII in combination,,,,
B02BD07,coagulation factor XIII,,,,
B02BD08,coagulation factor VIIa,,,,
B02BD10,von Willebrand factor,,,,
B02BD11,catridecacog,,,,
B02BD13,coagulation factor X,,,,
B02BD14,susoctocog alfa,,,,
B02BD30,thrombin,,,,
B02BX01,etamsylate,,,,
B02BX02,carbazochrome,,,,
B02BX03,batroxobin,,,,
B02BX04,romiplostim,30,mcg,P,
B02BX05,eltrombopag,50,mg,O,
B02BX06,emicizumab,15,mg,P,
B02BX07,lusutrombopag,,,,
B02BX08,avatrombopag,,,,
B02BX09,fostamatinib,,,,
B03AA01,ferrous glycine sulfate,0.2,g,O,Fe2+
B03AA02,ferrous fumarate,0.2,g,O,Fe2+
B03AA03,ferrous gluconate,0.2,g,O,Fe2+
B03AA04,ferrous carbonate,0.2,g,O,Fe2+
B03AA05,ferrous chloride,0.2,g,O,Fe2+
B03AA06,ferrous succinate,0.2,g,O,Fe2+
B03AA07,ferrous sulfate,0.2,g,O,Fe2+
B03AA08,ferrous tartrate,0.2,g,O,Fe2+
B03AA09,ferrous aspartate,0.2,g,O,Fe2+
B03AA10,ferrous ascorbate,0.2,g,O,Fe2+
B03AA11,ferrous iodine,0.2,g,O,Fe2+
B03AA12,ferrous sodium citrate,,,,
B03AB01,ferric sodium citrate,0.75,g,O,Fe3+
B03AB02,saccharated iron oxide,0.11,g,O,Fe3+
B03AB03,sodium feredetate,0.17,g,O,Fe3+
B03AB04,ferric hydroxide,,,,
B03AB05,ferric oxide polymaltose complexes,90,mg,O,Fe3+
B03AB07,chondroitin sulfate-iron complex,,,,
B03AB08,ferric acetyl transferrin,,,,
B03AB09,ferric proteinsuccinylate,80,mg,O,Fe3+
B03AB10,ferric maltol,60,mg,O,Fe3+
B03AD01,ferrous amino acid complex,,,,
B03AD02,ferrous fumarate,,,,
B03AD03,ferrous sulfate,,,,
B03AD04,ferric oxide polymaltose complexes,,,,
B03AD05,ferrous gluconate,,,,
B03AE01,"iron, vitamin B12 and folic acid",,,,
B03AE02,"iron, multivitamins and folic acid",,,,
B03AE03,iron and multivitamins,,,,
B03AE04,"iron, multivitamins and minerals",,,,
B03AE10,various combinations,,,,
B03BA01,cyanocobalamin,70,mcg,N,
B03BA01,cyanocobalamin,1,mg,O,
B03BA01,cyanocobalamin,20,mcg,P,
B03BA02,cyanocobalamin tannin complex,20,mcg,P,
B03BA03,hydroxocobalamin,20,mcg,P,
B03BA04,cobamamide,,,,
B03BA05,mecobalamin,1.5,mg,O,
B03BA05,mecobalamin,0.2,mg,P,
B03BA51,"cyanocobalamin, combinations",,,,
B03BA53,"hydroxocobalamin, combinations",,,,
B03BB01,folic acid,0.4,mg,O,prophylactic dose
B03BB01,folic acid,10,mg,P,therapeutic dose
B03BB51,"folic acid, combinations",,,,
B03XA01,erythropoietin,1,TU,P,
B03XA02,darbepoetin alfa,4.5,mcg,P,
B03XA03,methoxy polyethylene glycol-epoetin beta,4,mcg,P,
B03XA04,peginesatide,,,,
B03XA05,roxadustat,,,,
B03XA06,luspatercept,,,,
B05AA01,albumin,,,,
B05AA02,other plasma protein fractions,,,,
B05AA03,fluorocarbon blood substitutes,,,,
B05AA05,dextran,,,,
B05AA06,gelatin agents,,,,
B05AA07,hydroxyethylstarch,,,,
B05AA08,hemoglobin crosfumaril,,,,
B05AA09,hemoglobin raffimer,,,,
B05AA10,hemoglobin glutamer (bovine),,,,
B05AX01,erythrocytes,,,,
B05AX02,thrombocytes,,,,
B05AX03,blood plasma,,,,
B05AX04,stem cells from umbilical cord blood,,,,
B05BA01,amino acids,,,,
B05BA02,fat emulsions,,,,
B05BA03,carbohydrates,,,,
B05BA04,protein hydrolysates,,,,
B05BA10,combinations,,,,
B05BB01,electrolytes,,,,
B05BB02,electrolytes with carbohydrates,,,,
B05BB03,trometamol,,,,
B05BB04,electrolytes in combination with other drugs,,,,
B05BC01,mannitol,,,,
B05BC02,carbamide,,,,
B05CA01,cetylpyridinium,,,,
B05CA02,chlorhexidine,,,,
B05CA03,nitrofural,,,,
B05CA04,sulfamethizole,,,,
B05CA05,taurolidine,,,,
B05CA06,mandelic acid,,,,
B05CA07,noxytiolin,,,,
B05CA08,ethacridine lactate,,,,
B05CA09,neomycin,,,,
B05CA10,combinations,,,,
B05CB01,sodium chloride,,,,
B05CB02,sodium citrate,,,,
B05CB03,magnesium citrate,,,,
B05CB04,sodium bicarbonate,,,,
B05CB10,combinations,,,,
B05CX01,glucose,,,,
B05CX02,sorbitol,,,,
B05CX03,glycine,,,,
B05CX04,mannitol,,,,
B05CX10,combinations,,,,
B05XA01,potassium chloride,,,,
B05XA02,sodium bicarbonate,,,,
B05XA03,sodium chloride,,,,
B05XA04,ammonium chloride,,,,
B05XA05,magnesium sulfate,,,,
B05XA06,"potassium phosphate, incl. combinations with other potassium salts",,,,
B05XA07,calcium chloride,,,,
B05XA08,sodium acetate,,,,
B05XA09,sodium phosphate,,,,
B05XA10,magnesium phosphate,,,,
B05XA11,magnesium chloride,,,,
B05XA12,zinc chloride,,,,
B05XA13,hydrochloric acid,,,,
B05XA14,sodium glycerophosphate,,,,
B05XA15,potassium lactate,,,,
B05XA16,cardioplegia solutions,,,,
B05XA17,potassium acetate,,,,
B05XA18,zinc sulfate,,,,
B05XA30,combinations of electrolytes,,,,
B05XA31,electrolytes in combination with other drugs,,,,
B05XB01,arginine hydrochloride,,,,
B05XB02,alanyl glutamine,,,,
B05XB03,lysine,,,,
B05XX02,trometamol,,,,
B06AA02,fibrinolysin and desoxyribonuclease,,,,
B06AA03,hyaluronidase,,,,
B06AA04,chymotrypsin,,,,
B06AA07,trypsin,,,,
B06AA10,desoxyribonuclease,,,,
B06AA55,"streptokinase, combinations",,,,
B06AB01,hemin,,,,
B06AC01,"c1-inhibitor, plasma derived",1.4,TU,P,
B06AC02,icatibant,30,mg,P,
B06AC03,ecallantide,,,,
B06AC04,conestat alfa,3.5,TU,P,
B06AC05,lanadelumab,21.4,mg,P,
B06AC05,lanadelumab,,,,
B06AX01,crizanlizumab,,,,
B06AX02,betibeglogene autotemcel,,,,
C01AA01,acetyldigitoxin,0.2,mg,O,
C01AA02,acetyldigoxin,0.5,mg,O,
C01AA03,digitalis leaves,0.1,g,O,
C01AA04,digitoxin,0.1,mg,O,
C01AA04,digitoxin,0.1,mg,P,
C01AA05,digoxin,0.25,mg,O,
C01AA05,digoxin,0.25,mg,P,
C01AA06,lanatoside C,1,mg,O,
C01AA06,lanatoside C,1,mg,R,
C01AA07,deslanoside,1,mg,P,Acute treatment
C01AA08,metildigoxin,0.2,mg,O,
C01AA08,metildigoxin,0.2,mg,P,
C01AA09,gitoformate,,,,
C01AA52,"acetyldigoxin, combinations",,,,
C01AB01,proscillaridin,0.75,mg,O,
C01AB51,"proscillaridin, combinations",,,,
C01AC01,g-strophanthin,0.25,mg,P,
C01AC03,cymarin,2.5,mg,O,
C01AX02,peruvoside,,,,
C01BA01,quinidine,1.2,g,O,
C01BA02,procainamide,3,g,O,
C01BA02,procainamide,3,g,P,
C01BA03,disopyramide,0.4,g,O,
C01BA03,disopyramide,0.4,g,P,
C01BA04,sparteine,0.2,g,P,
C01BA05,ajmaline,0.3,g,O,
C01BA08,prajmaline,30,mg,O,
C01BA12,lorajmine,0.3,g,O,
C01BA13,hydroquinidine,,,,
C01BA51,"quinidine, combinations excl. psycholeptics",,,,
C01BA71,"quinidine, combinations with psycholeptics",,,,
C01BB01,lidocaine,3,g,P,
C01BB02,mexiletine,0.8,g,O,
C01BB02,mexiletine,0.8,g,P,
C01BB03,tocainide,1.2,g,O,
C01BB03,tocainide,1.2,g,P,
C01BB04,aprindine,0.1,g,O,
C01BB04,aprindine,0.1,g,P,
C01BC03,propafenone,0.3,g,O,
C01BC03,propafenone,0.3,g,P,
C01BC04,flecainide,0.2,g,O,
C01BC04,flecainide,0.2,g,P,
C01BC07,lorcainide,0.2,g,P,
C01BC08,encainide,0.1,g,O,
C01BC09,ethacizine,,,,
C01BD01,amiodarone,0.2,g,O,
C01BD01,amiodarone,0.2,g,P,
C01BD02,bretylium tosilate,,,,
C01BD03,bunaftine,,,,
C01BD04,dofetilide,,,,
C01BD05,ibutilide,1,mg,P,
C01BD06,tedisamil,,,,
C01BD07,dronedarone,0.8,g,O,
C01BG01,moracizine,0.75,g,O,
C01BG07,cibenzoline,,,,
C01BG11,vernakalant,0.2,g,P,
C01CA01,etilefrine,50,mg,O,
C01CA01,etilefrine,50,mg,P,
C01CA02,isoprenaline,90,mg,O,
C01CA02,isoprenaline,90,mg,P,
C01CA03,norepinephrine,6,mg,P,
C01CA04,dopamine,0.5,g,P,
C01CA05,norfenefrine,25,mg,O,
C01CA06,phenylephrine,4,mg,P,
C01CA07,dobutamine,0.5,g,P,
C01CA08,oxedrine,0.2,g,O,
C01CA08,oxedrine,0.2,g,P,
C01CA09,metaraminol,50,mg,P,
C01CA10,methoxamine,30,mg,P,
C01CA11,mephentermine,30,mg,P,
C01CA12,dimetofrine,,,,
C01CA13,prenalterol,10,mg,P,
C01CA14,dopexamine,0.5,g,P,
C01CA15,gepefrine,30,mg,O,
C01CA16,ibopamine,0.3,g,O,
C01CA17,midodrine,30,mg,O,
C01CA18,octopamine,,,,
C01CA19,fenoldopam,,,,
C01CA21,cafedrine,,,,
C01CA22,arbutamine,,,,
C01CA23,theodrenaline,,,,
C01CA24,epinephrine,0.5,mg,P,
C01CA25,amezinium metilsulfate,30,mg,O,
C01CA26,ephedrine,50,mg,P,
C01CA27,droxidopa,1,g,O,
C01CA30,combinations,,,,
C01CA51,"etilefrine, combinations",,,,
C01CE01,amrinone,0.5,g,P,
C01CE02,milrinone,50,mg,P,
C01CE03,enoximone,1,g,P,
C01CE04,bucladesine,,,,
C01CX06,angiotensinamide,5,mg,P,
C01CX07,xamoterol,0.4,g,O,
C01CX08,levosimendan,11,mg,P,
C01CX09,angiotensin II,,,,
C01DA02,glyceryl trinitrate,5,mg,O,
C01DA02,glyceryl trinitrate,2.5,mg,oral aerosol,
C01DA02,glyceryl trinitrate,2.5,mg,SL,
C01DA02,glyceryl trinitrate,5,mg,TD,
C01DA04,methylpropylpropanediol dinitrate,,,,
C01DA05,pentaerithrityl tetranitrate,0.12,g,O,
C01DA07,propatylnitrate,30,mg,O,
C01DA08,isosorbide dinitrate,60,mg,O,
C01DA08,isosorbide dinitrate,20,mg,oral aerosol,
C01DA08,isosorbide dinitrate,20,mg,SL,
C01DA08,isosorbide dinitrate,0.1,g,TD,
C01DA09,trolnitrate,20,mg,O,
C01DA13,eritrityl tetranitrate,90,mg,O,
C01DA14,isosorbide mononitrate,40,mg,O,
C01DA20,organic nitrates in combination,,,,
C01DA38,tenitramine,,,,
C01DA52,"glyceryl trinitrate, combinations",,,,
C01DA54,"methylpropylpropanediol dinitrate, combinations",,,,
C01DA55,"pentaerithrityl tetranitrate, combinations",,,,
C01DA57,"propatylnitrate, combinations",,,,
C01DA58,"isosorbide dinitrate, combinations",,,,
C01DA59,"trolnitrate, combinations",,,,
C01DA63,"eritrityl tetranitrate, combinations",,,,
C01DA70,organic nitrates in combination with psycholeptics,,,,
C01DB01,flosequinan,,,,
C01DX01,itramin tosilate,,,,
C01DX02,prenylamine,0.12,g,O,
C01DX03,oxyfedrine,40,mg,O,
C01DX03,oxyfedrine,40,mg,P,
C01DX04,benziodarone,0.25,g,O,
C01DX05,carbocromen,,,,
C01DX06,hexobendine,,,,
C01DX07,etafenone,0.225,g,O,
C01DX08,heptaminol,0.45,g,O,
C01DX08,heptaminol,0.45,g,P,
C01DX09,imolamine,90,mg,O,
C01DX10,dilazep,0.1,g,O,
C01DX11,trapidil,,,,
C01DX12,molsidomine,,,,
C01DX13,efloxate,0.2,g,O,
C01DX14,cinepazet,0.9,g,O,
C01DX15,cloridarol,,,,
C01DX16,nicorandil,40,mg,O,
C01DX18,linsidomine,,,,
C01DX19,nesiritide,1.5,mg,P,
C01DX21,serelaxin,,,,
C01DX22,vericiguat,,,,
C01DX51,"itramin tosilate, combinations",,,,
C01DX52,"prenylamine, combinations",,,,
C01DX53,"oxyfedrine, combinations",,,,
C01DX54,"benziodarone, combinations",,,,
C01EA01,alprostadil,0.5,mg,P,
C01EB02,camphora,0.15,g,O,
C01EB03,indometacin,,,,
C01EB04,crataegus glycosides,,,,
C01EB05,creatinolfosfate,,,,
C01EB06,fosfocreatine,,,,
C01EB07,"fructose 1,6-diphosphate",,,,
C01EB09,ubidecarenone,,,,
C01EB10,adenosine,15,mg,P,
C01EB11,tiracizine,,,,
C01EB13,acadesine,,,,
C01EB15,trimetazidine,40,mg,O,
C01EB16,ibuprofen,30,mg,P,
C01EB17,ivabradine,10,mg,O,
C01EB18,ranolazine,1.5,g,O,
C01EB21,regadenoson,0.4,mg,P,
C01EB22,meldonium,,,,
C01EB23,tiazotic acid,,,,
C02AA01,rescinnamine,,,,
C02AA02,reserpine,0.5,mg,O,
C02AA02,reserpine,0.5,mg,P,
C02AA03,combinations of rauwolfia alkaloids,,,,
C02AA04,"rauwolfia alkaloids, whole root",,,,
C02AA05,deserpidine,,,,
C02AA06,methoserpidine,,,,
C02AA07,bietaserpine,15,mg,O,
C02AA52,"reserpine, combinations",,,,
C02AA53,"combinations of rauwolfia alkoloids, combinations",,,,
C02AA57,"bietaserpine, combinations",,,,
C02AB01,methyldopa (levorotatory),1,g,O,
C02AB01,methyldopa (levorotatory),1,g,P,
C02AB02,methyldopa (racemic),2,g,O,
C02AC01,clonidine,0.45,mg,O,
C02AC01,clonidine,0.45,mg,P,
C02AC02,guanfacine,3,mg,O,
C02AC04,tolonidine,0.75,mg,O,
C02AC05,moxonidine,0.3,mg,O,
C02AC06,rilmenidine,,,,
C02BA01,trimetaphan,0.25,g,P,
C02BB01,mecamylamine,,,,
C02CA01,prazosin,5,mg,O,
C02CA02,indoramin,,,,
C02CA03,trimazosin,0.3,g,O,
C02CA04,doxazosin,4,mg,O,
C02CA06,urapidil,0.12,g,O,
C02CA06,urapidil,50,mg,P,
C02CC01,betanidine,0.1,g,O,
C02CC02,guanethidine,30,mg,O,
C02CC03,guanoxan,20,mg,O,
C02CC04,debrisoquine,20,mg,O,
C02CC05,guanoclor,,,,
C02CC06,guanazodine,,,,
C02CC07,guanoxabenz,25,mg,O,
C02DA01,diazoxide,0.3,g,P,
C02DB01,dihydralazine,75,mg,O,
C02DB01,dihydralazine,25,mg,P,
C02DB02,hydralazine,0.1,g,O,
C02DB03,endralazine,10,mg,O,
C02DB04,cadralazine,15,mg,O,
C02DC01,minoxidil,20,mg,O,
C02DD01,nitroprusside,50,mg,P,
C02DG01,pinacidil,50,mg,O,
C02KA01,veratrum,,,,
C02KB01,metirosine,,,,
C02KC01,pargyline,,,,
C02KD01,ketanserin,40,mg,O,
C02KD01,ketanserin,40,mg,P,
C02KX01,bosentan,0.25,g,O,
C02KX02,ambrisentan,7.5,mg,O,
C02KX03,sitaxentan,0.1,g,O,
C02KX04,macitentan,10,mg,O,
C02KX05,riociguat,4.5,mg,O,
C02KX52,ambrisentan and tadalafil,,,,
C02LA01,reserpine and diuretics,,,,
C02LA02,rescinnamine and diuretics,,,,
C02LA03,deserpidine and diuretics,,,,
C02LA04,methoserpidine and diuretics,,,,
C02LA07,bietaserpine and diuretics,,,,
C02LA08,"rauwolfia alkaloids, whole root and diuretics",,,,
C02LA09,syrosingopine and diuretics,,,,
C02LA50,combination of rauwolfia alkaloids and diuretics incl. other combinations,,,,
C02LA51,"reserpine and diuretics, combinations with other drugs",,,,
C02LA52,"rescinnamine and diuretics, combinations with other drugs",,,,
C02LA71,"reserpine and diuretics, combinations with psycholeptics",,,,
C02LB01,methyldopa (levorotatory) and diuretics,,,,
C02LC01,clonidine and diuretics,,,,
C02LC05,moxonidine and diuretics,,,,
C02LC51,"clonidine and diuretics, combinations with other drugs",,,,
C02LE01,prazosin and diuretics,,,,
C02LF01,guanethidine and diuretics,,,,
C02LG01,dihydralazine and diuretics,,,,
C02LG02,hydralazine and diuretics,,,,
C02LG03,picodralazine and diuretics,,,,
C02LG51,"dihydralazine and diuretics, combinations with other drugs",,,,
C02LG73,"picodralazine and diuretics, combinations with psycholeptics",,,,
C02LK01,veratrum and diuretics,,,,
C02LL01,pargyline and diuretics,,,,
C02LX01,pinacidil and diuretics,,,,
C03AA01,bendroflumethiazide,2.5,mg,O,
C03AA02,hydroflumethiazide,25,mg,O,
C03AA03,hydrochlorothiazide,25,mg,O,
C03AA04,chlorothiazide,0.5,g,O,
C03AA05,polythiazide,1,mg,O,
C03AA06,trichlormethiazide,4,mg,O,
C03AA07,cyclopenthiazide,0.5,mg,O,
C03AA08,methyclothiazide,5,mg,O,
C03AA09,cyclothiazide,5,mg,O,
C03AA13,mebutizide,,,,
C03AB01,bendroflumethiazide and potassium,2.5,mg,O,Refers to bendroflumethiazide
C03AB02,hydroflumethiazide and potassium,25,mg,O,Refers to hydroflumethiazide
C03AB03,hydrochlorothiazide and potassium,25,mg,O,Refers to hydrochlorothiazide
C03AB04,chlorothiazide and potassium,0.5,g,O,Refers to chlorothiazide
C03AB05,polythiazide and potassium,1,mg,O,Refers to polythiazide
C03AB06,trichlormethiazide and potassium,4,mg,O,Refers to trichlormethiazide
C03AB07,cyclopenthiazide and potassium,0.5,mg,O,Refers to cyclopenthiazide
C03AB08,methyclothiazide and potassium,5,mg,O,Refers to methyclothiazide
C03AB09,cyclothiazide and potassium,5,mg,O,Refers to cyclothiazide
C03AH01,"chlorothiazide, combinations",,,,
C03AH02,"hydroflumethiazide, combinations",,,,
C03AX01,"hydrochlorothiazide, combinations",,,,
C03BA02,quinethazone,50,mg,O,
C03BA03,clopamide,10,mg,O,
C03BA04,chlortalidone,25,mg,O,
C03BA05,mefruside,25,mg,O,
C03BA07,clofenamide,,,,
C03BA08,metolazone,5,mg,O,
C03BA09,meticrane,,,,
C03BA10,xipamide,20,mg,O,
C03BA11,indapamide,2.5,mg,O,
C03BA12,clorexolone,,,,
C03BA13,fenquizone,,,,
C03BA82,"clorexolone, combinations with psycholeptics",,,,
C03BB02,quinethazone and potassium,50,mg,O,Refers to quinethazone
C03BB03,clopamide and potassium,10,mg,O,Refers to clopamide
C03BB04,chlortalidone and potassium,25,mg,O,Refers to chlortalidone
C03BB05,mefruside and potassium,25,mg,O,Refers to mefruside
C03BB07,clofenamide and potassium,,,,
C03BC01,mersalyl,,,,
C03BD01,theobromine,4,g,O,
C03BX03,cicletanine,,,,
C03CA01,furosemide,40,mg,O,
C03CA01,furosemide,40,mg,P,
C03CA02,bumetanide,1,mg,O,
C03CA02,bumetanide,1,mg,P,
C03CA03,piretanide,,,,
C03CA04,torasemide,15,mg,O,
C03CA04,torasemide,15,mg,P,
C03CB01,furosemide and potassium,40,mg,O,Refers to furosemide
C03CB02,bumetanide and potassium,1,mg,O,Refers to bumetanide
C03CC01,etacrynic acid,50,mg,O,
C03CC01,etacrynic acid,50,mg,P,
C03CC02,tienilic acid,,,,
C03CD01,muzolimine,20,mg,O,
C03CX01,etozolin,,,,
C03DA01,spironolactone,75,mg,O,
C03DA02,potassium canrenoate,0.4,g,P,
C03DA03,canrenone,,,,
C03DA04,eplerenone,50,mg,O,
C03DB01,amiloride,10,mg,O,
C03DB02,triamterene,0.1,g,O,
C03EA01,hydrochlorothiazide and potassium-sparing agents,,,,
C03EA02,trichlormethiazide and potassium-sparing agents,,,,
C03EA03,epitizide and potassium-sparing agents,,,,
C03EA04,altizide and potassium-sparing agents,,,,
C03EA05,mebutizide and potassium-sparing agents,,,,
C03EA06,chlortalidone and potassium-sparing agents,,,,
C03EA07,cyclopenthiazide and potassium-sparing agents,,,,
C03EA12,metolazone and potassium-sparing agents,,,,
C03EA13,bendroflumethiazide and potassium-sparing agents,,,,
C03EA14,butizide and potassium-sparing agents,,,,
C03EB01,furosemide and potassium-sparing agents,,,,
C03EB02,bumetanide and potassium-sparing agents,,,,
C03XA01,tolvaptan,30,mg,O,
C03XA02,conivaptan,,,,
C04AA01,isoxsuprine,60,mg,O,
C04AA01,isoxsuprine,60,mg,P,
C04AA02,buphenine,30,mg,O,
C04AA31,bamethan,75,mg,O,
C04AB01,phentolamine,10,mg,O,
C04AB01,phentolamine,10,mg,P,
C04AB02,tolazoline,75,mg,O,
C04AC01,nicotinic acid,0.2,g,O,
C04AC01,nicotinic acid,0.2,g,P,
C04AC02,nicotinyl alcohol (pyridylcarbinol),0.3,g,O,
C04AC02,nicotinyl alcohol (pyridylcarbinol),0.3,g,P,
C04AC03,inositol nicotinate,1.2,g,O,
C04AC07,ciclonicate,,,,
C04AD01,pentifylline,,,,
C04AD02,xantinol nicotinate,0.9,g,O,
C04AD02,xantinol nicotinate,0.9,g,P,
C04AD03,pentoxifylline,1,g,O,
C04AD03,pentoxifylline,0.3,g,P,
C04AD04,etofylline nicotinate,0.3,g,O,
C04AE01,ergoloid mesylates,3,mg,O,
C04AE01,ergoloid mesylates,3,mg,P,
C04AE02,nicergoline,,,,
C04AE04,dihydroergocristine,,,,
C04AE51,"ergoloid mesylates, combinations",,,,
C04AE54,"dihydroergocristine, combinations",,,,
C04AF01,kallidinogenase,30,U,O,
C04AF01,kallidinogenase,30,U,P,
C04AX01,cyclandelate,0.6,g,O,
C04AX02,phenoxybenzamine,30,mg,O,
C04AX07,vincamine,,,,
C04AX10,moxisylyte,,,,
C04AX11,bencyclane,,,,
C04AX17,vinburnine,,,,
C04AX19,suloctidil,,,,
C04AX20,buflomedil,0.6,g,O,
C04AX21,naftidrofuryl,0.6,g,O,
C04AX23,butalamine,,,,
C04AX24,visnadine,0.6,g,O,
C04AX26,cetiedil,,,,
C04AX27,cinepazide,,,,
C04AX28,ifenprodil,,,,
C04AX30,azapetine,0.15,g,O,
C04AX32,fasudil,,,,
C05AA01,hydrocortisone,,,,
C05AA04,prednisolone,,,,
C05AA05,betamethasone,,,,
C05AA06,fluorometholone,,,,
C05AA08,fluocortolone,,,,
C05AA09,dexamethasone,,,,
C05AA10,fluocinolone acetonide,,,,
C05AA11,fluocinonide,,,,
C05AA12,triamcinolone,,,,
C05AD01,lidocaine,,,,
C05AD02,tetracaine,,,,
C05AD03,benzocaine,,,,
C05AD04,cinchocaine,,,,
C05AD05,procaine,,,,
C05AD06,oxetacaine,,,,
C05AD07,pramocaine,,,,
C05AE01,glyceryl trinitrate,,,,
C05AE02,isosorbide dinitrate,,,,
C05AE03,diltiazem,,,,
